"","Player","Nation","Pos","Squad","Age","League","Year","MidsPred"
"571","Q. Addo","Quewenia","MFFW","Silver Frogs",27,"C","2020",9.89926666666666
"1151","B. Madondo","Rarita","FWMF","Black Coyotes",24,"RFL","2020",9.90443333333333
"457","Z. Davies","Manlisgamncent","FWMF","Blue Jaguars",28,"C","2020",9.90566666666667
"270","M. Tetteh","Buhegeor","MF","Lady Ocelots",26,"B","2020",9.90613333333333
"170","M. Naigaga","Esia","MF","Sugar Storm",28,"A","2020",9.9116
"1941","Q. Loeng","Dosqaly","MF","Coy Sunbirds",25,"D","2021",9.91753333333333
"2475","M. Namukwaya","Ngoque Blicri","MFFW","Mad Wolverines",32,"RFL","2021",9.9184
"1372","D. Namugerwa","Imaar Vircoand","FWMF","Stacked Rocks",28,"A","2021",9.92016666666667
"588","V. Okongo","Esia","MFFW","Spicy Gophers",29,"C","2020",9.92076666666666
"797","A. Anwar","Dosqaly","FWMF","Red Rangers",27,"D","2020",9.92476666666666
"753","C. Alum","Rosvi","MFFW","Marvelous Patriots",27,"D","2020",9.94173333333333
"560","Q. Sithole","Slandsganiamayotteque","MFFW","Serious Cyclones",16,"C","2020",9.9449
"2450","K. Mawanda","Varijitri Isles","MFFW","Black Coyotes",26,"RFL","2021",9.945
"685","H. Kirabira","Newgan Ruland","FWMF","Fighting Clippers",24,"D","2020",9.9469
"759","K. Chisi","Imaar Vircoand","MF","Mean Wolves",25,"D","2020",9.95593333333333
"1489","E. Kunihira","Lenia Gerdanho","MFFW","Mean Colts",29,"B","2021",9.95793333333333
"1289","M. Matsumoto","Dosqaly","MF","Horrible Grizzlies",29,"A","2021",9.95883333333333
"402","M. Ojo","Dosqaly","MF","Villainous Eagles",24,"B","2020",9.96396666666667
"2022","Z. Heinonen","Dosqaly","MF","Marvelous Patriots",22,"D","2021",9.96633333333333
"2032","Y. Kabiru","Dosqaly","MF","Mean Wolves",22,"D","2021",9.97123333333333
"540","V. Cherop","Esia","MF","Punctual Archers",33,"C","2020",9.9759
"2083","T. Bhebhe","Sobianitedrucy","DFMF","Serious Ranchers",35,"D","2021",9.978
"1059","M. Mubangizi","Greri Landmoslands","FWMF","Running Bigfoots",23,"E","2020",9.9796
"1999","Q. Juhász","Janmico","MFDF","Hideous Spartans",24,"D","2021",9.98126666666666
"1129","Y. Norouzi","Nganion","MF","Swift Marauders",32,"E","2020",9.9816
"608","R. Kato","Manlisgamncent","FWMF","Ultimate Dolphins",30,"C","2020",9.98616666666667
"2232","I. Akulu","Central Diasongo","MF","Hideous Spiders",22,"E","2021",9.98973333333333
"284","M. Jha","Dosqaly","MF","Overconfident Kangaroos",29,"B","2020",9.99503333333333
"1055","C. Kalua","Varijitri Isles","MF","Punctual Leopards",25,"E","2020",9.99596666666667
"1582","G. Jesus","Dosqaly","MF","Somber Stallions",29,"B","2021",9.999
"1540","Q. Kaseke","Central Diasongo","MF","Simple Jayhawks",24,"B","2021",10.0078333333333
"1859","H. Kelmendi","Lefghau","FWMF","Ultimate Dolphins",29,"C","2021",10.0082
"117","M. Purnomo","Central Diasongo","MFFW","Silver Heels",26,"A","2020",10.0135333333333
"1240","A. Tindimwebwa","Rarita","FWMF","Wild Hornets",19,"RFL","2020",10.0173333333333
"1366","Y. Ferrara","People's Land of Maneau","MF","Somber Bombers",20,"A","2021",10.0232
"1241","O. Contreras","Greri Landmoslands","MF","Wild Hornets",32,"RFL","2020",10.0298
"2324","B. Reyes","Esian Republic","MFFW","Polar Kangaroos",27,"E","2021",10.0326666666667
"1169","S. Razaee","Rarita","MF","Educated Avengers",23,"RFL","2020",10.0333333333333
"386","E. König","Dosqaly","MFFW","Unaccountable Foxes",15,"B","2020",10.0378
"2252","J. binti Hashim","Nganion","MF","Horrible Bison",19,"E","2021",10.0387333333333
"458","E. Bah","Mico","FWMF","Blue Jaguars",20,"C","2020",10.0396666666667
"865","X. Kanyunyuzi","Manlisgamncent","MF","Strange Pioneers",30,"D","2020",10.0401
"1791","U. Azizi","Esia","MFFW","Red Artichokes",23,"C","2021",10.0408666666667
"1274","D. Kojima","Highhlaands","MF","Great Galactic Gorgons",29,"A","2021",10.0449666666667
"101","D. Pellegrino","People's Land of Maneau","MF","Punctual Rustlers",29,"A","2020",10.0453
"2001","G. Mar","Pierrema","MFFW","Hideous Spartans",23,"D","2021",10.0466
"1460","X. Odongo","Unicorporated Tiagascar","MF","Grotesque Rocks",26,"B","2021",10.047
"1196","V. Bellini","Rarita","MF","Great Pandas",30,"RFL","2020",10.0471333333333
"1785","K. Walugembe","Esia","MF","Red Artichokes",24,"C","2021",10.0509666666667
"2325","T. Robert","Janmico","MFFW","Polar Kangaroos",24,"E","2021",10.0525
"1993","T. Ray","Janmico","MF","Hideous Spartans",24,"D","2021",10.055
"370","C. Langa","Dosqaly","MF","Swift Rustlers",19,"B","2020",10.0589333333333
"1356","Q. Higenyi","Varijitri Isles","MFFW","Solemn Cougars",23,"A","2021",10.0598666666667
"2313","G. Mlakar","Republic of Denand Landsa","MFFW","Plane Janes",21,"E","2021",10.0622666666667
"350","K. Koppel","Varijitri Isles","MFFW","Somber Stallions",22,"B","2020",10.0630333333333
"1437","T. Karmakar","Dosqaly","FWMF","Golden Rustlers",29,"B","2021",10.0661666666667
"1868","F. Claes","Rosvi","FWMF","Ultimate Longhorns",22,"C","2021",10.0746333333333
"2497","Q. Fernandes","Nganion","MFFW","Red Anchormen",29,"RFL","2021",10.0787666666667
"1026","L. Abdullah","Nganion","MF","Plane Janes",31,"E","2020",10.0802333333333
"281","F. Bello","Dosqaly","MF","Overconfident Kangaroos",25,"B","2020",10.0844
"1601","A. Núñez","Rarita","DFMF","Swift Rustlers",20,"B","2021",10.0854666666667
"1301","L. Egger","Lefghau","MF","Horrible Storm",22,"A","2021",10.0877
"2524","E. Rahayu","Rarita","MFFW","Strong Oaks",26,"RFL","2021",10.0880333333333
"519","D. Mortenson","Sobianitedrucy","MFFW","Marvelous Anchors",26,"C","2020",10.0889333333333
"707","E. Bošnjak","Northslands","FWMF","Flying Bombadiers",17,"D","2020",10.089
"1890","V. Owusu","Esia","MF","Weak Chargers",33,"C","2021",10.0921666666667
"208","J. Takali","Dosqaly","MF","Glistening Paladins",21,"B","2020",10.0937333333333
"1548","G. Nugroho","New Rapore","MFFW","Simple Jayhawks",22,"B","2021",10.0946666666667
"1944","H. Dahan","New Uwi","MF","Coy Sunbirds",18,"D","2021",10.0953333333333
"1979","S. Kor","Byasier Pujan","MF","Flying Bombadiers",23,"D","2021",10.0955666666667
"1932","B. Mpofu","Byasier Pujan","FWMF","Coy Sunbirds",19,"D","2021",10.0992333333333
"2108","F. Meier","Sobianitedrucy","MF","Spicy Pointers",18,"D","2021",10.1053
"860","B. Nakandi","Sobianitedrucy","MFFW","Spicy Pointers",27,"D","2020",10.1069666666667
"2087","B. Gondo","Lefghau","MF","Serious Ranchers",33,"D","2021",10.1081666666667
"1378","I. Nayak","People's Land of Maneau","MF","Stacked Rocks",24,"A","2021",10.1121333333333
"2035","S. Ghaffari","Lefghau","MF","Mean Wolves",25,"D","2021",10.1122333333333
"598","K. Ntege","Slandsganiamayotteque","MFDF","Supreme Jaguars",20,"C","2020",10.1123
"1495","O. Majhi","Dosqaly","MF","Mean Poets",27,"B","2021",10.1127333333333
"114","A. Nyasulu","Rosvi","MF","Silver Heels",28,"A","2020",10.1131666666667
"683","K. Driciru","Sobianitedrucy","MFFW","Deranged Defenders",30,"D","2020",10.1153333333333
"359","P. Lo","Dosqaly","MF","Supreme Janes",25,"B","2020",10.1184666666667
"1031","D. Groß","Greri Landmoslands","FWMF","Polar Kangaroos",19,"E","2020",10.1226333333333
"638","G. Kaya","Esia","MF","Weak Chargers",20,"C","2020",10.1273
"628","C. Asadi","Lylimi","MFFW","Ultimate Longhorns",22,"C","2020",10.1294
"1856","J. Halvorsen","Esia","FWMF","Ultimate Dolphins",17,"C","2021",10.1297
"323","V. Nagawa","Dosqaly","MFFW","Simple Privateers",20,"B","2020",10.1336
"1050","R. Ferretti","Coastpa Barleslands","MF","Punctual Leopards",21,"E","2020",10.1398
"1122","S. Dlamini","Nganion","DFMF","Swift Marauders",21,"E","2020",10.1452333333333
"1376","H. Ruiz","Imaar Vircoand","MF","Stacked Rocks",24,"A","2021",10.1452333333333
"2028","K. Philippe","Eastern Niasland","FWMF","Mean Wolves",30,"D","2021",10.1499333333333
"1595","M. Okumu","Nganion","MF","Supreme Janes",23,"B","2021",10.1527
"2294","Y. Kasozi","Greri Landmoslands","MFDF","Orange Giants",26,"E","2021",10.1533333333333
"646","V. Namayanja","Ledian","MFFW","Weak Chargers",24,"C","2020",10.1542333333333
"477","V. Athieno","Quewenia","MFDF","Fiery Governors",23,"C","2020",10.1654333333333
"1653","J. Nakamya","Dosqaly","MFFW","Villainous Eagles",24,"B","2021",10.166
"667","K. bin Abu Bakar","Sobianitedrucy","MF","Coy Sunbirds",24,"D","2020",10.1666
"2096","F. Odaga","Sobianitedrucy","DFMF","Spicy Pointers",21,"D","2021",10.1751666666667
"472","M. Nakaggwa","Byasier Pujan","MF","Fiery Governors",25,"C","2020",10.1769333333333
"331","K. Makaza","Dosqaly","MF","Solemn Leopards",24,"B","2020",10.1844333333333
"1630","G. Ampofo","Buhegeor","MF","Unethical Comets",27,"B","2021",10.1882333333333
"84","N. Kaiser","People's Land of Maneau","MFDF","Odd Ducks",29,"A","2020",10.1936333333333
"1533","Z. Katusiime","Dosqaly","MFFW","Serious Thunderbirds",31,"B","2021",10.1966
"774","T. Ferrari","Tercapetralgrorus","MF","Mighty Monkeys",21,"D","2020",10.1971333333333
"1765","M. Yanti","Ledian","MFFW","Mean Trolls",22,"C","2021",10.1972666666667
"800","J. Chew","Sobianitedrucy","FWMF","Red Rangers",24,"D","2020",10.1996
"1767","C. Van den Berg *","Redohrainbri","DFMF","Punctual Archers",22,"C","2021",10.2033333333333
"2332","I. Muhammed","Nganion","MF","Punctual Leopards",21,"E","2021",10.207
"2093","Y. Torres","Rarita","MFFW","Serious Ranchers",24,"D","2021",10.2115666666667
"794","F. Segel","Sobianitedrucy","MFDF","Punctual Fire",28,"D","2020",10.2231333333333
"895","J. Maeda","Sobianitedrucy","MFFW","Wet Flames",27,"D","2020",10.2271666666667
"2126","W. Doyle","Northern Namemo Laand","MF","Sugar Bengals",33,"D","2021",10.2298333333333
"2460","X. Masaba","Rarita","MF","Educated Avengers",29,"RFL","2021",10.2315666666667
"1440","D. Taniguchi","Central Diasongo","MF","Golden Rustlers",29,"B","2021",10.2319
"1245","J. Akello","Bernepamar","FWMF","Fanatical Outlaws",30,"A","2021",10.2387666666667
"1160","S. Nabasa","Rarita","MFFW","Black Coyotes",21,"RFL","2020",10.2405
"839","I. Mwase","Imaar Vircoand","FWMF","Serious Ranchers",24,"D","2020",10.2444333333333
"229","F. Perrin","Dosqaly","MF","Grotesque Rocks",20,"B","2020",10.2453
"2282","H. David","Redohrainbri","MFFW","Mad Kingsmen",21,"E","2021",10.2482333333333
"2025","M. Chirambo","Sobianitedrucy","MF","Marvelous Patriots",35,"D","2021",10.2500333333333
"1497","W. Muwanga","Dosqaly","MF","Mean Poets",33,"B","2021",10.2589666666667
"1146","Z. Hansson","Newgan Ruland","MFFW","Ultimate Penguins",19,"E","2020",10.2593666666667
"391","M. Mizrahi","Rosvi","DFMF","Unethical Comets",23,"B","2020",10.2619333333333
"724","G. Achia","Imaar Vircoand","MF","Hideous Spartans",30,"D","2020",10.2646
"1370","J. P?tersons","Danan Seekeeling","MFFW","Somber Bombers",26,"A","2021",10.2657333333333
"1027","Q. Shemesh","Nganion","MF","Plane Janes",35,"E","2020",10.2659333333333
"1153","P. bin Ibrahim","Rarita","FWMF","Black Coyotes",25,"RFL","2020",10.2749333333333
"2225","A. Murata","Nganion","MFFW","Flying Penguins",30,"E","2021",10.2781333333333
"2478","T. Wanyenze","People's Land of Maneau","MFFW","Mad Wolverines",22,"RFL","2021",10.2785666666667
"485","O. Ortega","Imaar Vircoand","MF","Horrible Flames",20,"C","2020",10.2834666666667
"1452","K. Van der Meer","Central Diasongo","FWMF","Grotesque Rocks",18,"B","2021",10.2880666666667
"365","L. Fung","Greri Landmoslands","DFMF","Swift Rustlers",22,"B","2020",10.2924666666667
"1049","U. Woo","Nganion","FWMF","Punctual Leopards",32,"E","2020",10.2929333333333
"424","G. Mar","Pierrema","MFFW","Weak Blimps",22,"B","2020",10.2938333333333
"852","I. Conte","Mico","MF","Spicy Pointers",26,"D","2020",10.2970666666667
"554","O. Lakot","Mico","MF","Serious Cyclones",27,"C","2020",10.2994
"1047","S. Ibraimo","Nganion","FWMF","Punctual Leopards",23,"E","2020",10.3044666666667
"1308","J. Rolland","Frenchdo Stanser","MF","Mighty Jays",28,"A","2021",10.3057
"2057","I. Lehmann","Sobianitedrucy","FWMF","Red Rangers",18,"D","2021",10.3066
"491","E. Tumuhimbise","Esia","FWMF","Little Lollipops",28,"C","2020",10.3113333333333
"279","Q. Awekonimungu","Dosqaly","FWMF","Overconfident Kangaroos",23,"B","2020",10.3127666666667
"1108","C. Popescu","Mico","DFMF","Swift Bison",30,"E","2020",10.3128
"957","G. Nalukwago","Southern Ristan","FWMF","Horrible Bison",24,"E","2020",10.3139
"1908","P. Namono","Esia","FWMF","Wicked Gentlefolk",30,"C","2021",10.3146333333333
"2046","I. Kolar","Redohrainbri","MF","Mighty Monkeys",24,"D","2021",10.3149666666667
"943","E. Majawa","Dosqaly","MF","Flying Penguins",22,"E","2020",10.3218666666667
"175","M. De Smet","Redohrainbri","MFDF","Sugar Storm",33,"A","2020",10.3302333333333
"14","M. Hsieh","Lonnia Haba","FWMF","Fighting Cougars",25,"A","2020",10.3334333333333
"2191","V. Bellini","Nganion","MF","Delta Colts",31,"E","2021",10.3359
"450","L. Han","Varijitri Isles","MF","Awkward Trailblazers",30,"C","2020",10.3381666666667
"2266","Y. Nakimbugwe","Nganion","MF","Mad Bees",29,"E","2021",10.3415333333333
"2356","L. Lubega","Nganion","MFFW","Rabid Greyhounds",23,"E","2021",10.3432
"840","B. Gondo","Lefghau","MF","Serious Ranchers",32,"D","2020",10.3438333333333
"259","K. Akullu","Dosqaly","MF","Jumping Beans",28,"B","2020",10.3498333333333
"2517","F. Muhangi","Rarita","MF","Strong Oaks",30,"RFL","2021",10.3519666666667
"615","W. D'amico","Dosqaly","MFFW","Ultimate Dolphins",19,"C","2020",10.3531333333333
"1835","A. Akoth","Unicorporated Tiagascar","DFMF","Supreme Jaguars",27,"C","2021",10.3542333333333
"714","A. Shafiee","Quewenia","MF","Flying Bombadiers",33,"D","2020",10.3548333333333
"124","C. Kawooya","Republic of Denand Landsa","MF","Solemn Cougars",22,"A","2020",10.3555333333333
"376","V. Nakibuule","Reugha","MF","Swift Rustlers",24,"B","2020",10.3558666666667
"1232","K. Van den Berg *","Dosqaly","MF","Walking Runners",26,"RFL","2020",10.3565333333333
"220","M. Muwanga","Manlisgamncent","MF","Golden Rustlers",22,"B","2020",10.3607
"87","A. Logose","Lylimi","FWMF","Old Mustangs",24,"A","2020",10.3677333333333
"276","E. Kunihira","Lenia Gerdanho","MFFW","Lady Ocelots",28,"B","2020",10.3697
"736","H. Tumukunde","Southern Ristan","MFFW","Hideous Spartans",31,"D","2020",10.3703
"572","Z. Uy","Quewenia","MFFW","Silver Frogs",28,"C","2020",10.3723
"1293","I. Makavan","Sobianitedrucy","MF","Horrible Grizzlies",28,"A","2021",10.3803666666667
"70","A. Vang","Nganion","MF","Mighty Jays",22,"A","2020",10.3813
"52","J. Wan","People's Land of Maneau","MFFW","Horrible Grizzlies",23,"A","2020",10.3835666666667
"1388","N. Nyesiga","Southslands","MF","Swift Musketeers",20,"A","2021",10.3874333333333
"443","K. Ozols","Esia","FWMF","Awkward Trailblazers",25,"C","2020",10.3883
"1428","Z. Mlilo","Pierrema","MF","Glistening Paladins",26,"B","2021",10.395
"1994","K. Thompson","Manlisgamncent","MF","Hideous Spartans",25,"D","2021",10.3964666666667
"1694","E. Gupta","Esia","MF","Awkward Trailblazers",23,"C","2021",10.3983666666667
"684","C. Mugabirwe","Esia","FWMF","Fighting Clippers",25,"D","2020",10.3987666666667
"28","A. Aryemo","Ngoque Blicri","MF","Great Galactic Gorgons",27,"A","2020",10.4009333333333
"200","F. Lakot","Dosqaly","FWMF","Glistening Paladins",29,"B","2020",10.4103
"304","F. Evans","Central Diasongo","MF","Simple Jayhawks",22,"B","2020",10.4131333333333
"46","Y. Torres","Rarita","MFFW","Green Fleet",23,"A","2020",10.4156666666667
"1353","F. Mtambo","Nganion","MFFW","Solemn Cougars",27,"A","2021",10.4196333333333
"2424","I. Longok","Rosvi","MF","Swift Bison",22,"E","2021",10.4203
"364","S. Jalali","Esia","DFMF","Swift Rustlers",22,"B","2020",10.4224666666667
"2455","C. Kabagambe","Rarita","MF","Educated Avengers",31,"RFL","2021",10.4230333333333
"1998","H. Tumukunde","Southern Ristan","MF","Hideous Spartans",32,"D","2021",10.4235333333333
"1851","G. Tamm","Dosqaly","DFMF","Ultimate Dolphins",18,"C","2021",10.4238666666667
"36","K. Nalwanga","Rarita","DFMF","Green Fleet",20,"A","2020",10.4267666666667
"179","A. Lombardi","Ngoque Blicri","MF","Swift Musketeers",27,"A","2020",10.4269
"1238","G. Mandaza","Greri Landmoslands","FWMF","Wild Hornets",23,"RFL","2020",10.4346666666667
"908","F. bin Zakaria","Nganion","MFFW","Deferred Dolphins",25,"E","2020",10.4356333333333
"565","I. Lew","Esia","MF","Silver Frogs",25,"C","2020",10.4359333333333
"1459","T. Orishaba","Dosqaly","MF","Grotesque Rocks",26,"B","2021",10.4419
"1275","A. Aryemo","Ngoque Blicri","MF","Great Galactic Gorgons",28,"A","2021",10.4434
"558","A. Yusuf","Esia","MFFW","Serious Cyclones",30,"C","2020",10.4468666666667
"1392","R. Jacobs","People's Land of Maneau","MFFW","Swift Musketeers",26,"A","2021",10.4473333333333
"22","N. Mousa","Cabral Retrea","MFFW","Fighting Cougars",26,"A","2020",10.4494
"64","T. Nkhoma","Southslands","MF","Horrible Storm",28,"A","2020",10.4498333333333
"207","H. Lwanga","Dosqaly","MF","Glistening Paladins",19,"B","2020",10.4532
"1619","M. Mugeni","Dosqaly","MF","Unaccountable Foxes",20,"B","2021",10.4620666666667
"1384","A. Lombardi","Ngoque Blicri","MF","Swift Musketeers",28,"A","2021",10.4643333333333
"1341","V. Mahagna","Ngoque Blicri","MF","Silver Heels",32,"A","2021",10.4649666666667
"1251","D. Alshehri","People's Land of Maneau","MF","Fanatical Outlaws",33,"A","2021",10.4664333333333
"2231","V. Sserugo","Nganion","FWMF","Hideous Spiders",25,"E","2021",10.4702666666667
"1722","J. Adam","Esia","FWMF","Horrible Flames",30,"C","2021",10.471
"95","I. Ocen","People's Land of Maneau","MFFW","Old Mustangs",31,"A","2020",10.4741
"1545","P. Otoo","Reugha","MF","Simple Jayhawks",18,"B","2021",10.4771
"482","W. Ainomugisha","Thaijagypt","FWMF","Horrible Flames",21,"C","2020",10.4807666666667
"315","K. Birungi","Dosqaly","MF","Simple Privateers",18,"B","2020",10.4827333333333
"776","I. Kolar","Redohrainbri","MFDF","Mighty Monkeys",23,"D","2020",10.4837666666667
"326","F. Kobugabe","Dosqaly","DFMF","Solemn Leopards",19,"B","2020",10.4876333333333
"1539","F. Evans","Central Diasongo","MF","Simple Jayhawks",23,"B","2021",10.4909333333333
"1857","L. Tu","Esia","FWMF","Ultimate Dolphins",24,"C","2021",10.4937
"2326","R. Kiberu","Nganion","MFFW","Polar Kangaroos",30,"E","2021",10.4955333333333
"274","X. Santoso","Dosqaly","MF","Lady Ocelots",36,"B","2020",10.5041666666667
"2094","B. Mayer","Rosvi","DFMF","Spicy Pointers",31,"D","2021",10.5046666666667
"725","T. Ray","Janmico","MF","Hideous Spartans",23,"D","2020",10.5051
"1516","U. Mustapha","Dosqaly","MFFW","Overconfident Kangaroos",19,"B","2021",10.5070666666667
"1710","M. Omony","Giumle Lizeibon","MFFW","Blue Jaguars",20,"C","2021",10.5229333333333
"620","D. Amongi","Lylimi","DFMF","Ultimate Longhorns",35,"C","2020",10.5237666666667
"501","Z. Nyiramahoro","Slandsganiamayotteque","MFDF","Little Lollipops",31,"C","2020",10.5314333333333
"1335","D. Pellegrino","People's Land of Maneau","MFDF","Punctual Rustlers",30,"A","2021",10.5466666666667
"211","F. Aziz","Dosqaly","MFFW","Glistening Paladins",28,"B","2020",10.5487
"809","J. Bahri","Sobianitedrucy","DFMF","Remarkable Flames",23,"D","2020",10.5504333333333
"2508","M. Pedersen","Rarita","MFDF","Serious Buffaloes",23,"RFL","2021",10.5504333333333
"1847","K. Mutero","Pierrema","MF","Supreme Jaguars",25,"C","2021",10.5534666666667
"17","T. Ansari","People's Land of Maneau","MF","Fighting Cougars",30,"A","2020",10.5556666666667
"2080","H. Nakate","Northslands","MF","Remarkable Flames",19,"D","2021",10.5581
"2122","W. Cheang","Nganion","MFFW","Strange Pioneers",35,"D","2021",10.5613666666667
"1463","O. Ghanbari","Coastpa Barleslands","FWMF","Jumping Beans",23,"B","2021",10.5630333333333
